Window,City,ItemA,ItemB,CosineSimilarity
W3,Quetta,Cooked Daal at Average Hotel,Telephone Call Charges,0.0
W3,Quetta,Cooked Daal at Average Hotel,Toilet Soap LIFEBUOY 115 gm,0.452325
W3,Quetta,Cooked Daal at Average Hotel,Tomatoes,0.124112
W3,Quetta,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.191826
W3,Quetta,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.453587
W3,Quetta,Cooked Daal at Average Hotel,Wheat Flour Bag,0.091075
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Curd (Dahi) Loose,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Eggs Hen (Farm),0.284714
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Electricity Charges upto 50 Units,0.412663
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Energy Saver Philips 14 Watt,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Firewood Whole,0.324464
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Garlic (Lehsun),0.018581
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gas Charges upto 3.3719 MMBTU,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sandal Bata,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sponge Chappal Bata,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Georgette (Average Quality),0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gur (Average Quality),-0.075267
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Hi-Speed Diesel,-0.377908
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",LPG 11.67 kg Cylinder,0.46077
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Ladies Sandal Bata,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Lawn Printed Gul Ahmed/Al Karam,-0.065167
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Long Cloth 57"" Gul Ahmed/Al Karam",-0.065167
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Match Box,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Milk fresh (Un-boiled),0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mustard Oil (Average Quality),0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mutton (Average Quality),0.021018
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Onions,0.027802
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Petrol Super,-0.104437
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Potatoes,-0.386442
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Powdered Milk NIDO 390 gm Polybag,-0.100104
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Gram,-0.271326
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Mash (Washed),0.122543
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Masoor (Washed),-0.315338
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Moong (Washed),-0.338901
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice Basmati Broken (Average Quality),-0.186952
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice IRRI-6/9 (Sindh/Punjab),0.216876
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.708101
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Shirting (Average Quality),-0.568586
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sugar Refined,0.042567
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Lipton Yellow Label 190 gm Packet,0.208487
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Prepared Ordinary,0.015431
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Telephone Call Charges,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Toilet Soap LIFEBUOY 115 gm,0.0
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tomatoes,-0.496027
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.7016
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.474783
W3,Quetta,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Wheat Flour Bag,0.080589
W3,Quetta,Curd (Dahi) Loose,Eggs Hen (Farm),0.0
W3,Quetta,Curd (Dahi) Loose,Electricity Charges upto 50 Units,0.0
W3,Quetta,Curd (Dahi) Loose,Energy Saver Philips 14 Watt,0.0
W3,Quetta,Curd (Dahi) Loose,Firewood Whole,0.0
W3,Quetta,Curd (Dahi) Loose,Garlic (Lehsun),0.0
W3,Quetta,Curd (Dahi) Loose,Gas Charges upto 3.3719 MMBTU,0.0
W3,Quetta,Curd (Dahi) Loose,Gents Sandal Bata,0.0
W3,Quetta,Curd (Dahi) Loose,Gents Sponge Chappal Bata,0.0
W3,Quetta,Curd (Dahi) Loose,Georgette (Average Quality),0.0
W3,Quetta,Curd (Dahi) Loose,Gur (Average Quality),0.0
W3,Quetta,Curd (Dahi) Loose,Hi-Speed Diesel,0.0
W3,Quetta,Curd (Dahi) Loose,LPG 11.67 kg Cylinder,0.0
W3,Quetta,Curd (Dahi) Loose,Ladies Sandal Bata,0.0
W3,Quetta,Curd (Dahi) Loose,Lawn Printed Gul Ahmed/Al Karam,0.0
W3,Quetta,Curd (Dahi) Loose,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W3,Quetta,Curd (Dahi) Loose,Match Box,0.0
W3,Quetta,Curd (Dahi) Loose,Milk fresh (Un-boiled),0.0
W3,Quetta,Curd (Dahi) Loose,Mustard Oil (Average Quality),0.0
W3,Quetta,Curd (Dahi) Loose,Mutton (Average Quality),0.0
W3,Quetta,Curd (Dahi) Loose,Onions,0.0
W3,Quetta,Curd (Dahi) Loose,Petrol Super,0.0
W3,Quetta,Curd (Dahi) Loose,Potatoes,0.0
W3,Quetta,Curd (Dahi) Loose,Powdered Milk NIDO 390 gm Polybag,0.0
W3,Quetta,Curd (Dahi) Loose,Pulse Gram,0.0
W3,Quetta,Curd (Dahi) Loose,Pulse Mash (Washed),0.0
W3,Quetta,Curd (Dahi) Loose,Pulse Masoor (Washed),0.0
W3,Quetta,Curd (Dahi) Loose,Pulse Moong (Washed),0.0
W3,Quetta,Curd (Dahi) Loose,Rice Basmati Broken (Average Quality),0.0
W3,Quetta,Curd (Dahi) Loose,Rice IRRI-6/9 (Sindh/Punjab),0.0
W3,Quetta,Curd (Dahi) Loose,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W3,Quetta,Curd (Dahi) Loose,Shirting (Average Quality),0.0
W3,Quetta,Curd (Dahi) Loose,Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,Curd (Dahi) Loose,Sugar Refined,0.0
W3,Quetta,Curd (Dahi) Loose,Tea Lipton Yellow Label 190 gm Packet,0.0
W3,Quetta,Curd (Dahi) Loose,Tea Prepared Ordinary,0.0
W3,Quetta,Curd (Dahi) Loose,Telephone Call Charges,0.0
W3,Quetta,Curd (Dahi) Loose,Toilet Soap LIFEBUOY 115 gm,0.0
W3,Quetta,Curd (Dahi) Loose,Tomatoes,0.0
W3,Quetta,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.0
W3,Quetta,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.0
W3,Quetta,Curd (Dahi) Loose,Wheat Flour Bag,0.0
W3,Quetta,Eggs Hen (Farm),Electricity Charges upto 50 Units,-0.160644
W3,Quetta,Eggs Hen (Farm),Energy Saver Philips 14 Watt,0.0
W3,Quetta,Eggs Hen (Farm),Firewood Whole,0.355375
W3,Quetta,Eggs Hen (Farm),Garlic (Lehsun),-0.281492
W3,Quetta,Eggs Hen (Farm),Gas Charges upto 3.3719 MMBTU,0.308417
W3,Quetta,Eggs Hen (Farm),Gents Sandal Bata,0.0
W3,Quetta,Eggs Hen (Farm),Gents Sponge Chappal Bata,0.0
W3,Quetta,Eggs Hen (Farm),Georgette (Average Quality),0.0
W3,Quetta,Eggs Hen (Farm),Gur (Average Quality),-0.13741
W3,Quetta,Eggs Hen (Farm),Hi-Speed Diesel,-0.354638
W3,Quetta,Eggs Hen (Farm),LPG 11.67 kg Cylinder,-0.013465
W3,Quetta,Eggs Hen (Farm),Ladies Sandal Bata,0.0
W3,Quetta,Eggs Hen (Farm),Lawn Printed Gul Ahmed/Al Karam,-0.425786
W3,Quetta,Eggs Hen (Farm),"Long Cloth 57"" Gul Ahmed/Al Karam",-0.425786
W3,Quetta,Eggs Hen (Farm),Match Box,0.0
W3,Quetta,Eggs Hen (Farm),Milk fresh (Un-boiled),0.0
W3,Quetta,Eggs Hen (Farm),Mustard Oil (Average Quality),0.250427
W3,Quetta,Eggs Hen (Farm),Mutton (Average Quality),0.413871
W3,Quetta,Eggs Hen (Farm),Onions,0.303773
W3,Quetta,Eggs Hen (Farm),Petrol Super,-0.373275
W3,Quetta,Eggs Hen (Farm),Potatoes,-0.219574
W3,Quetta,Eggs Hen (Farm),Powdered Milk NIDO 390 gm Polybag,-0.518009
W3,Quetta,Eggs Hen (Farm),Pulse Gram,-0.186377
W3,Quetta,Eggs Hen (Farm),Pulse Mash (Washed),-0.534041
W3,Quetta,Eggs Hen (Farm),Pulse Masoor (Washed),-0.070429
W3,Quetta,Eggs Hen (Farm),Pulse Moong (Washed),-0.294025
W3,Quetta,Eggs Hen (Farm),Rice Basmati Broken (Average Quality),-0.004667
W3,Quetta,Eggs Hen (Farm),Rice IRRI-6/9 (Sindh/Punjab),-0.297282
W3,Quetta,Eggs Hen (Farm),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.239111
W3,Quetta,Eggs Hen (Farm),Shirting (Average Quality),-0.409388
W3,Quetta,Eggs Hen (Farm),Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,Eggs Hen (Farm),Sugar Refined,0.287023
W3,Quetta,Eggs Hen (Farm),Tea Lipton Yellow Label 190 gm Packet,-0.319956
W3,Quetta,Eggs Hen (Farm),Tea Prepared Ordinary,-0.344609
W3,Quetta,Eggs Hen (Farm),Telephone Call Charges,0.0
W3,Quetta,Eggs Hen (Farm),Toilet Soap LIFEBUOY 115 gm,0.291166
W3,Quetta,Eggs Hen (Farm),Tomatoes,-0.010577
W3,Quetta,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.428584
W3,Quetta,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.546644
W3,Quetta,Eggs Hen (Farm),Wheat Flour Bag,0.051458
W3,Quetta,Electricity Charges upto 50 Units,Energy Saver Philips 14 Watt,0.0
W3,Quetta,Electricity Charges upto 50 Units,Firewood Whole,0.299214
W3,Quetta,Electricity Charges upto 50 Units,Garlic (Lehsun),0.67261
W3,Quetta,Electricity Charges upto 50 Units,Gas Charges upto 3.3719 MMBTU,0.318261
W3,Quetta,Electricity Charges upto 50 Units,Gents Sandal Bata,0.0
W3,Quetta,Electricity Charges upto 50 Units,Gents Sponge Chappal Bata,0.0
W3,Quetta,Electricity Charges upto 50 Units,Georgette (Average Quality),0.0
W3,Quetta,Electricity Charges upto 50 Units,Gur (Average Quality),0.097625
W3,Quetta,Electricity Charges upto 50 Units,Hi-Speed Diesel,0.153363
W3,Quetta,Electricity Charges upto 50 Units,LPG 11.67 kg Cylinder,0.670344
W3,Quetta,Electricity Charges upto 50 Units,Ladies Sandal Bata,0.0
W3,Quetta,Electricity Charges upto 50 Units,Lawn Printed Gul Ahmed/Al Karam,-0.196309
W3,Quetta,Electricity Charges upto 50 Units,"Long Cloth 57"" Gul Ahmed/Al Karam",-0.196309
W3,Quetta,Electricity Charges upto 50 Units,Match Box,0.0
W3,Quetta,Electricity Charges upto 50 Units,Milk fresh (Un-boiled),0.0
W3,Quetta,Electricity Charges upto 50 Units,Mustard Oil (Average Quality),0.227971
W3,Quetta,Electricity Charges upto 50 Units,Mutton (Average Quality),0.373124
W3,Quetta,Electricity Charges upto 50 Units,Onions,-0.092485
W3,Quetta,Electricity Charges upto 50 Units,Petrol Super,-0.019053
W3,Quetta,Electricity Charges upto 50 Units,Potatoes,-0.545395
W3,Quetta,Electricity Charges upto 50 Units,Powdered Milk NIDO 390 gm Polybag,0.011855
W3,Quetta,Electricity Charges upto 50 Units,Pulse Gram,-0.579493
W3,Quetta,Electricity Charges upto 50 Units,Pulse Mash (Washed),0.010623
W3,Quetta,Electricity Charges upto 50 Units,Pulse Masoor (Washed),-0.357506
W3,Quetta,Electricity Charges upto 50 Units,Pulse Moong (Washed),-0.336252
W3,Quetta,Electricity Charges upto 50 Units,Rice Basmati Broken (Average Quality),-0.371068
W3,Quetta,Electricity Charges upto 50 Units,Rice IRRI-6/9 (Sindh/Punjab),0.496038
W3,Quetta,Electricity Charges upto 50 Units,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.519582
W3,Quetta,Electricity Charges upto 50 Units,Shirting (Average Quality),0.288833
W3,Quetta,Electricity Charges upto 50 Units,Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,Electricity Charges upto 50 Units,Sugar Refined,-0.258988
W3,Quetta,Electricity Charges upto 50 Units,Tea Lipton Yellow Label 190 gm Packet,0.598971
W3,Quetta,Electricity Charges upto 50 Units,Tea Prepared Ordinary,0.009568
W3,Quetta,Electricity Charges upto 50 Units,Telephone Call Charges,0.0
W3,Quetta,Electricity Charges upto 50 Units,Toilet Soap LIFEBUOY 115 gm,0.038896
W3,Quetta,Electricity Charges upto 50 Units,Tomatoes,-0.427728
W3,Quetta,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.074725
W3,Quetta,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.276409
W3,Quetta,Electricity Charges upto 50 Units,Wheat Flour Bag,0.070632
W3,Quetta,Energy Saver Philips 14 Watt,Firewood Whole,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Garlic (Lehsun),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Gas Charges upto 3.3719 MMBTU,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Gents Sandal Bata,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Gents Sponge Chappal Bata,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Georgette (Average Quality),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Gur (Average Quality),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Hi-Speed Diesel,0.0
W3,Quetta,Energy Saver Philips 14 Watt,LPG 11.67 kg Cylinder,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Ladies Sandal Bata,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Lawn Printed Gul Ahmed/Al Karam,0.0
W3,Quetta,Energy Saver Philips 14 Watt,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W3,Quetta,Energy Saver Philips 14 Watt,Match Box,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Milk fresh (Un-boiled),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Mustard Oil (Average Quality),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Mutton (Average Quality),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Onions,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Petrol Super,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Potatoes,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Powdered Milk NIDO 390 gm Polybag,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Pulse Gram,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Pulse Mash (Washed),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Pulse Masoor (Washed),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Pulse Moong (Washed),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Rice Basmati Broken (Average Quality),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Rice IRRI-6/9 (Sindh/Punjab),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Shirting (Average Quality),0.0
W3,Quetta,Energy Saver Philips 14 Watt,Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Sugar Refined,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Tea Lipton Yellow Label 190 gm Packet,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Tea Prepared Ordinary,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Telephone Call Charges,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Toilet Soap LIFEBUOY 115 gm,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Tomatoes,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.0
W3,Quetta,Energy Saver Philips 14 Watt,Wheat Flour Bag,0.0
W3,Quetta,Firewood Whole,Garlic (Lehsun),0.136712
W3,Quetta,Firewood Whole,Gas Charges upto 3.3719 MMBTU,0.0
W3,Quetta,Firewood Whole,Gents Sandal Bata,0.0
W3,Quetta,Firewood Whole,Gents Sponge Chappal Bata,0.0
W3,Quetta,Firewood Whole,Georgette (Average Quality),0.0
W3,Quetta,Firewood Whole,Gur (Average Quality),0.647348
W3,Quetta,Firewood Whole,Hi-Speed Diesel,0.166909
W3,Quetta,Firewood Whole,LPG 11.67 kg Cylinder,0.55129
W3,Quetta,Firewood Whole,Ladies Sandal Bata,0.0
W3,Quetta,Firewood Whole,Lawn Printed Gul Ahmed/Al Karam,-0.240412
W3,Quetta,Firewood Whole,"Long Cloth 57"" Gul Ahmed/Al Karam",-0.240412
W3,Quetta,Firewood Whole,Match Box,0.0
W3,Quetta,Firewood Whole,Milk fresh (Un-boiled),0.0
W3,Quetta,Firewood Whole,Mustard Oil (Average Quality),0.0
W3,Quetta,Firewood Whole,Mutton (Average Quality),0.077537
W3,Quetta,Firewood Whole,Onions,0.736784
W3,Quetta,Firewood Whole,Petrol Super,0.028499
W3,Quetta,Firewood Whole,Potatoes,-0.173146
W3,Quetta,Firewood Whole,Powdered Milk NIDO 390 gm Polybag,0.0
W3,Quetta,Firewood Whole,Pulse Gram,-0.298767
W3,Quetta,Firewood Whole,Pulse Mash (Washed),-0.264773
W3,Quetta,Firewood Whole,Pulse Masoor (Washed),-0.620509
W3,Quetta,Firewood Whole,Pulse Moong (Washed),-0.200412
W3,Quetta,Firewood Whole,Rice Basmati Broken (Average Quality),-0.010946
W3,Quetta,Firewood Whole,Rice IRRI-6/9 (Sindh/Punjab),0.032245
W3,Quetta,Firewood Whole,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.733887
W3,Quetta,Firewood Whole,Shirting (Average Quality),0.0
W3,Quetta,Firewood Whole,Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,Firewood Whole,Sugar Refined,0.622677
W3,Quetta,Firewood Whole,Tea Lipton Yellow Label 190 gm Packet,0.0
W3,Quetta,Firewood Whole,Tea Prepared Ordinary,0.056926
W3,Quetta,Firewood Whole,Telephone Call Charges,0.0
W3,Quetta,Firewood Whole,Toilet Soap LIFEBUOY 115 gm,0.0
W3,Quetta,Firewood Whole,Tomatoes,-0.520655
W3,Quetta,Firewood Whole,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.318034
W3,Quetta,Firewood Whole,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.618523
W3,Quetta,Firewood Whole,Wheat Flour Bag,0.088303
W3,Quetta,Garlic (Lehsun),Gas Charges upto 3.3719 MMBTU,0.103778
W3,Quetta,Garlic (Lehsun),Gents Sandal Bata,0.0
W3,Quetta,Garlic (Lehsun),Gents Sponge Chappal Bata,0.0
W3,Quetta,Garlic (Lehsun),Georgette (Average Quality),0.0
W3,Quetta,Garlic (Lehsun),Gur (Average Quality),0.05139
W3,Quetta,Garlic (Lehsun),Hi-Speed Diesel,0.0074
W3,Quetta,Garlic (Lehsun),LPG 11.67 kg Cylinder,0.730329
W3,Quetta,Garlic (Lehsun),Ladies Sandal Bata,0.0
W3,Quetta,Garlic (Lehsun),Lawn Printed Gul Ahmed/Al Karam,-0.377961
W3,Quetta,Garlic (Lehsun),"Long Cloth 57"" Gul Ahmed/Al Karam",-0.377961
W3,Quetta,Garlic (Lehsun),Match Box,0.0
W3,Quetta,Garlic (Lehsun),Milk fresh (Un-boiled),0.0
W3,Quetta,Garlic (Lehsun),Mustard Oil (Average Quality),0.044284
W3,Quetta,Garlic (Lehsun),Mutton (Average Quality),0.24704
W3,Quetta,Garlic (Lehsun),Onions,0.041848
W3,Quetta,Garlic (Lehsun),Petrol Super,-0.105363
W3,Quetta,Garlic (Lehsun),Potatoes,-0.200346
W3,Quetta,Garlic (Lehsun),Powdered Milk NIDO 390 gm Polybag,-0.003865
W3,Quetta,Garlic (Lehsun),Pulse Gram,-0.297647
W3,Quetta,Garlic (Lehsun),Pulse Mash (Washed),0.086812
W3,Quetta,Garlic (Lehsun),Pulse Masoor (Washed),-0.070187
W3,Quetta,Garlic (Lehsun),Pulse Moong (Washed),0.246987
W3,Quetta,Garlic (Lehsun),Rice Basmati Broken (Average Quality),0.252601
W3,Quetta,Garlic (Lehsun),Rice IRRI-6/9 (Sindh/Punjab),0.780152
W3,Quetta,Garlic (Lehsun),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.035709
W3,Quetta,Garlic (Lehsun),Shirting (Average Quality),0.389256
W3,Quetta,Garlic (Lehsun),Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,Garlic (Lehsun),Sugar Refined,-0.340738
W3,Quetta,Garlic (Lehsun),Tea Lipton Yellow Label 190 gm Packet,0.742241
W3,Quetta,Garlic (Lehsun),Tea Prepared Ordinary,0.033699
W3,Quetta,Garlic (Lehsun),Telephone Call Charges,0.0
W3,Quetta,Garlic (Lehsun),Toilet Soap LIFEBUOY 115 gm,0.096847
W3,Quetta,Garlic (Lehsun),Tomatoes,0.114668
W3,Quetta,Garlic (Lehsun),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.047923
W3,Quetta,Garlic (Lehsun),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.032587
W3,Quetta,Garlic (Lehsun),Wheat Flour Bag,0.495256
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Gents Sandal Bata,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Gents Sponge Chappal Bata,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Georgette (Average Quality),0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Gur (Average Quality),0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Hi-Speed Diesel,0.096996
W3,Quetta,Gas Charges upto 3.3719 MMBTU,LPG 11.67 kg Cylinder,-0.238479
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Ladies Sandal Bata,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Lawn Printed Gul Ahmed/Al Karam,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Match Box,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Milk fresh (Un-boiled),0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Mustard Oil (Average Quality),0.863265
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Mutton (Average Quality),0.855508
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Onions,-0.03402
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Petrol Super,-0.157581
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Potatoes,0.060696
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Powdered Milk NIDO 390 gm Polybag,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Pulse Gram,-0.346792
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Pulse Mash (Washed),-0.360628
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Pulse Masoor (Washed),0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Pulse Moong (Washed),-0.001375
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Rice Basmati Broken (Average Quality),-0.240549
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Rice IRRI-6/9 (Sindh/Punjab),0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Shirting (Average Quality),0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Sufi Washing Soap 250 gm Cake,0.0
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Sugar Refined,-0.045645
W3,Quetta,Gas Charges upto 3.3719 MMBTU,Tea Lipton Yellow Label 190 gm Packet,0.0
